audiocs:0:audiocs:class	controller
unix:0:pcisch0_dvma_8192:empty_magazines	1020
unix:0:pcisch0_dvma_8192:free	37838
unix:0:pcisch0_dvma_8192:full_magazines	0
unix:0:pcisch0_dvma_8192:hash_lookup_depth	0
unix:0:pcisch0_dvma_8192:hash_rescale	1
unix:0:pcisch0_dvma_8192:hash_size	1024
unix:0:pcisch0_dvma_8192:magazine_size	1
unix:0:pcisch0_dvma_8192:slab_alloc	1052
unix:0:pcisch0_dvma_8192:slab_create	263
unix:0:pcisch0_dvma_8192:slab_destroy	0
unix:0:pcisch0_dvma_8192:slab_free	0
unix:0:pcisch0_dvma_8192:slab_size	32768
unix:0:pcisch0_dvma_8192:snaptime	8464512.7044426
unix:0:pcisch0_dvma_8192:vmem_source	48
unix:0:pcisch1_dvma_8192:align	8192
unix:0:pcisch1_dvma_8192:alloc	250594
unix:0:pcisch1_dvma_8192:alloc_fail	0
unix:0:pcisch1_dvma_8192:buf_avail	26
unix:0:pcisch1_dvma_8192:buf_constructed	23
unix:0:pcisch1_dvma_8192:buf_inuse	2
unix:0:pcisch1_dvma_8192:buf_max	28
unix:0:pcisch1_dvma_8192:buf_size	8192
unix:0:pcisch1_dvma_8192:buf_total	28
unix:0:pcisch1_dvma_8192:chunk_size	8192
unix:0:pcisch1_dvma_8192:class	kmem_cache
unix:0:pcisch1_dvma_8192:crtime	69.298205
unix:0:pcisch1_dvma_8192:depot_alloc	106543
unix:0:pcisch1_dvma_8192:depot_contention	1
unix:0:pcisch1_dvma_8192:depot_free	106566
unix:0:pcisch1_dvma_8192:empty_magazines	0
unix:0:pcisch1_dvma_8192:free	250615
unix:0:pcisch1_dvma_8192:full_magazines	21
unix:0:pcisch1_dvma_8192:hash_lookup_depth	0
unix:0:pcisch1_dvma_8192:hash_rescale	0
unix:0:pcisch1_dvma_8192:hash_size	64
unix:0:pcisch1_dvma_8192:magazine_size	1
unix:0:pcisch1_dvma_8192:slab_alloc	25
unix:0:pcisch1_dvma_8192:slab_create	7
unix:0:pcisch1_dvma_8192:slab_destroy	0
unix:0:pcisch1_dvma_8192:slab_free	0
unix:0:pcisch1_dvma_8192:slab_size	32768
unix:0:pcisch1_dvma_8192:snaptime	8464512.7058354
unix:0:pcisch1_dvma_8192:vmem_source	49
unix:0:pcisch_nexus_enum_tq:class	taskq
unix:0:pcisch_nexus_enum_tq:crtime	69.2921014
unix:0:pcisch_nexus_enum_tq:executed	0
unix:0:pcisch_nexus_enum_tq:maxtasks	0
unix:0:pcisch_nexus_enum_tq:nactive	1
unix:0:pcisch_nexus_enum_tq:nalloc	0
unix:0:pcisch_nexus_enum_tq:priority	60
unix:0:pcisch_nexus_enum_tq:snaptime	8464512.7072878
unix:0:pcisch_nexus_enum_tq:tasks	0
unix:0:pcisch_nexus_enum_tq:threads	1
unix:0:pcisch_nexus_enum_tq:totaltime	0
unix:0:physio_buf_cache:align	8
unix:0:physio_buf_cache:alloc	13
unix:0:physio_buf_cache:alloc_fail	0
unix:0:physio_buf_cache:buf_avail	32
unix:0:physio_buf_cache:buf_constructed	2
unix:0:physio_buf_cache:buf_inuse	0
unix:0:physio_buf_cache:buf_max	32
unix:0:physio_buf_cache:buf_size	248
unix:0:physio_buf_cache:buf_total	32
unix:0:physio_buf_cache:chunk_size	248
unix:0:physio_buf_cache:class	kmem_cache
unix:0:physio_buf_cache:crtime	69.286061
unix:0:physio_buf_cache:depot_alloc	0
unix:0:physio_buf_cache:depot_contention	0
unix:0:physio_buf_cache:depot_free	2
unix:0:physio_buf_cache:empty_magazines	0
unix:0:physio_buf_cache:free	15
unix:0:physio_buf_cache:full_magazines	0
unix:0:physio_buf_cache:hash_lookup_depth	0
unix:0:physio_buf_cache:hash_rescale	0
unix:0:physio_buf_cache:hash_size	0
unix:0:physio_buf_cache:magazine_size	7
unix:0:physio_buf_cache:slab_alloc	2
unix:0:physio_buf_cache:slab_create	1
unix:0:physio_buf_cache:slab_destroy	0
unix:0:physio_buf_cache:slab_free	0
unix:0:physio_buf_cache:slab_size	8192
unix:0:physio_buf_cache:snaptime	8464512.7078924
unix:0:physio_buf_cache:vmem_source	23
unix:0:pipe_cache:align	32
unix:0:pipe_cache:alloc	19368
unix:0:pipe_cache:alloc_fail	0
unix:0:pipe_cache:buf_avail	33
unix:0:pipe_cache:buf_constructed	17
unix:0:pipe_cache:buf_inuse	17
unix:0:pipe_cache:buf_max	50
unix:0:pipe_cache:buf_size	320
unix:0:pipe_cache:buf_total	50
unix:0:pipe_cache:chunk_size	320
unix:0:pipe_cache:class	kmem_cache
unix:0:pipe_cache:crtime	87.8317608
unix:0:pipe_cache:depot_alloc	172
unix:0:pipe_cache:depot_contention	0
unix:0:pipe_cache:depot_free	178
unix:0:pipe_cache:empty_magazines	1
unix:0:pipe_cache:free	19357
unix:0:pipe_cache:full_magazines	3
unix:0:pipe_cache:hash_lookup_depth	0
unix:0:pipe_cache:hash_rescale	0
unix:0:pipe_cache:hash_size	0
unix:0:pipe_cache:magazine_size	3
unix:0:pipe_cache:slab_alloc	34
unix:0:pipe_cache:slab_create	2
unix:0:pipe_cache:slab_destroy	0
unix:0:pipe_cache:slab_free	0
unix:0:pipe_cache:slab_size	8192
unix:0:pipe_cache:snaptime	8464512.7092738
unix:0:pipe_cache:vmem_source	23
unix:0:port_cache:align	8
unix:0:port_cache:alloc	2
unix:0:port_cache:alloc_fail	0
unix:0:port_cache:buf_avail	99
unix:0:port_cache:buf_constructed	0
unix:0:port_cache:buf_inuse	2
unix:0:port_cache:buf_max	101
unix:0:port_cache:buf_size	80
unix:0:port_cache:buf_total	101
unix:0:port_cache:chunk_size	80
unix:0:port_cache:class	kmem_cache
unix:0:port_cache:crtime	89.7146208
unix:0:port_cache:depot_alloc	0
unix:0:port_cache:depot_contention	0
unix:0:port_cache:depot_free	0
unix:0:port_cache:empty_magazines	0
unix:0:port_cache:free	0
unix:0:port_cache:full_magazines	0
unix:0:port_cache:hash_lookup_depth	0
unix:0:port_cache:hash_rescale	0
unix:0:port_cache:hash_size	0
unix:0:port_cache:magazine_size	7
unix:0:port_cache:slab_alloc	2
unix:0:port_cache:slab_create	1
unix:0:port_cache:slab_destroy	0
unix:0:port_cache:slab_free	0
unix:0:port_cache:slab_size	8192
unix:0:port_cache:snaptime	8464512.7108564
unix:0:port_cache:vmem_source	23
unix:0:process_cache:align	8
unix:0:process_cache:alloc	218833
unix:0:process_cache:alloc_fail	0
unix:0:process_cache:buf_avail	116
unix:0:process_cache:buf_constructed	112
unix:0:process_cache:buf_inuse	49
unix:0:process_cache:buf_max	165
unix:0:process_cache:buf_size	3096
unix:0:process_cache:buf_total	165
unix:0:process_cache:chunk_size	3096
unix:0:process_cache:class	kmem_cache
unix:0:process_cache:crtime	85.1890452
unix:0:process_cache:depot_alloc	3904
unix:0:process_cache:depot_contention	0
unix:0:process_cache:depot_free	3942
unix:0:process_cache:empty_magazines	4
unix:0:process_cache:free	218822
unix:0:process_cache:full_magazines	34
unix:0:process_cache:hash_lookup_depth	0
unix:0:process_cache:hash_rescale	0
unix:0:process_cache:hash_size	64
unix:0:process_cache:magazine_size	3
unix:0:process_cache:slab_alloc	161
unix:0:process_cache:slab_create	33
unix:0:process_cache:slab_destroy	0
unix:0:process_cache:slab_free	0
unix:0:process_cache:slab_size	16384
unix:0:process_cache:snaptime	8464512.7122616
unix:0:process_cache:vmem_source	23
unix:0:pset:avenrun_15min	4
unix:0:pset:avenrun_1min	9
unix:0:pset:avenrun_5min	7
unix:0:pset:class	misc
unix:0:pset:crtime	66.5820842
unix:0:pset:ncpus	2
unix:0:pset:runnable	257378
unix:0:pset:snaptime	8464512.7137516
unix:0:pset:updates	846444344
unix:0:pset:waiting	0
unix:0:pseudo_nexus_enum_tq:class	taskq
unix:0:pseudo_nexus_enum_tq:crtime	69.2676704
unix:0:pseudo_nexus_enum_tq:executed	0
unix:0:pseudo_nexus_enum_tq:maxtasks	0
unix:0:pseudo_nexus_enum_tq:nactive	1
unix:0:pseudo_nexus_enum_tq:nalloc	0
unix:0:pseudo_nexus_enum_tq:priority	60
unix:0:pseudo_nexus_enum_tq:snaptime	8464512.7143126
unix:0:pseudo_nexus_enum_tq:tasks	0
unix:0:pseudo_nexus_enum_tq:threads	1
unix:0:pseudo_nexus_enum_tq:totaltime	0
unix:0:pty_map:align	8
unix:0:pty_map:alloc	81
unix:0:pty_map:alloc_fail	0
unix:0:pty_map:buf_avail	143
unix:0:pty_map:buf_constructed	10
unix:0:pty_map:buf_inuse	2
unix:0:pty_map:buf_max	145
unix:0:pty_map:buf_size	56
unix:0:pty_map:buf_total	145
unix:0:pty_map:chunk_size	56
unix:0:pty_map:class	kmem_cache
unix:0:pty_map:crtime	97.588337
unix:0:pty_map:depot_alloc	0
unix:0:pty_map:depot_contention	0
unix:0:pty_map:depot_free	2
unix:0:pty_map:empty_magazines	0
unix:0:pty_map:free	81
unix:0:pty_map:full_magazines	0
unix:0:pty_map:hash_lookup_depth	0
unix:0:pty_map:hash_rescale	0
unix:0:pty_map:hash_size	0
unix:0:pty_map:magazine_size	15
unix:0:pty_map:slab_alloc	12
unix:0:pty_map:slab_create	1
unix:0:pty_map:slab_destroy	0
unix:0:pty_map:slab_free	0
unix:0:pty_map:slab_size	8192
unix:0:pty_map:snaptime	8464512.7149112
unix:0:pty_map:vmem_source	23
unix:0:qband_cache:align	8
unix:0:qband_cache:alloc	2
unix:0:qband_cache:alloc_fail	0
unix:0:qband_cache:buf_avail	125
unix:0:qband_cache:buf_constructed	0
unix:0:qband_cache:buf_inuse	2
unix:0:qband_cache:buf_max	127
unix:0:qband_cache:buf_size	64
unix:0:qband_cache:buf_total	127
unix:0:qband_cache:chunk_size	64
unix:0:qband_cache:class	kmem_cache
unix:0:qband_cache:crtime	69.2822538
unix:0:qband_cache:depot_alloc	0
unix:0:qband_cache:depot_contention	0
unix:0:qband_cache:depot_free	0
unix:0:qband_cache:empty_magazines	0
unix:0:qband_cache:free	0
unix:0:qband_cache:full_magazines	0
unix:0:qband_cache:hash_lookup_depth	0
unix:0:qband_cache:hash_rescale	0
unix:0:qband_cache:hash_size	0
unix:0:qband_cache:magazine_size	15
unix:0:qband_cache:slab_alloc	2
unix:0:qband_cache:slab_create	1
unix:0:qband_cache:slab_destroy	0
unix:0:qband_cache:slab_free	0
unix:0:qband_cache:slab_size	8192
unix:0:qband_cache:snaptime	8464512.7163992
unix:0:qband_cache:vmem_source	23
unix:0:qlc_nexus_enum_tq:class	taskq
unix:0:qlc_nexus_enum_tq:crtime	69.2997442
unix:0:qlc_nexus_enum_tq:executed	0
unix:0:qlc_nexus_enum_tq:maxtasks	0
unix:0:qlc_nexus_enum_tq:nactive	1
unix:0:qlc_nexus_enum_tq:nalloc	0
unix:0:qlc_nexus_enum_tq:priority	60
unix:0:qlc_nexus_enum_tq:snaptime	8464512.7177742
unix:0:qlc_nexus_enum_tq:tasks	0
unix:0:qlc_nexus_enum_tq:threads	1
unix:0:qlc_nexus_enum_tq:totaltime	0
unix:0:queue_cache:align	8
unix:0:queue_cache:alloc	1130726
unix:0:queue_cache:alloc_fail	0
unix:0:queue_cache:buf_avail	212
unix:0:queue_cache:buf_constructed	204
unix:0:queue_cache:buf_inuse	388
unix:0:queue_cache:buf_max	600
unix:0:queue_cache:buf_size	656
unix:0:queue_cache:buf_total	600
unix:0:queue_cache:chunk_size	656
unix:0:queue_cache:class	kmem_cache
unix:0:queue_cache:crtime	69.2822254
unix:0:queue_cache:depot_alloc	39382
unix:0:queue_cache:depot_contention	0
unix:0:queue_cache:depot_free	39451
unix:0:queue_cache:empty_magazines	17
unix:0:queue_cache:free	1130407
unix:0:queue_cache:full_magazines	65
unix:0:queue_cache:hash_lookup_depth	0
unix:0:queue_cache:hash_rescale	0
unix:0:queue_cache:hash_size	0
unix:0:queue_cache:magazine_size	3
unix:0:queue_cache:slab_alloc	592
unix:0:queue_cache:slab_create	50
unix:0:queue_cache:slab_destroy	0
unix:0:queue_cache:slab_free	0
unix:0:queue_cache:slab_size	8192
unix:0:queue_cache:snaptime	8464512.7184344
unix:0:queue_cache:vmem_source	23
unix:0:radix_mask:align	8
unix:0:radix_mask:alloc	1
unix:0:radix_mask:alloc_fail	0
unix:0:radix_mask:buf_avail	253
unix:0:radix_mask:buf_constructed	0
unix:0:radix_mask:buf_inuse	1
unix:0:radix_mask:buf_max	254
unix:0:radix_mask:buf_size	32
unix:0:radix_mask:buf_total	254
unix:0:radix_mask:chunk_size	32
unix:0:radix_mask:class	kmem_cache
unix:0:radix_mask:crtime	83.9663284
unix:0:radix_mask:depot_alloc	0
unix:0:radix_mask:depot_contention	0
unix:0:radix_mask:depot_free	0
unix:0:radix_mask:empty_magazines	0
unix:0:radix_mask:free	0
unix:0:radix_mask:full_magazines	0
unix:0:radix_mask:hash_lookup_depth	0
unix:0:radix_mask:hash_rescale	0
unix:0:radix_mask:hash_size	0
unix:0:radix_mask:magazine_size	15
unix:0:radix_mask:slab_alloc	1
unix:0:radix_mask:slab_create	1
unix:0:radix_mask:slab_destroy	0
unix:0:radix_mask:slab_free	0
unix:0:radix_mask:slab_size	8192
unix:0:radix_mask:snaptime	8464512.719846
unix:0:radix_mask:vmem_source	23
unix:0:radix_node:align	8
unix:0:radix_node:alloc	2
unix:0:radix_node:alloc_fail	0
unix:0:radix_node:buf_avail	70
unix:0:radix_node:buf_constructed	0
unix:0:radix_node:buf_inuse	2
unix:0:radix_node:buf_max	72
unix:0:radix_node:buf_size	112
unix:0:radix_node:buf_total	72
unix:0:radix_node:chunk_size	112
unix:0:radix_node:class	kmem_cache
unix:0:radix_node:crtime	83.9663436
unix:0:radix_node:depot_alloc	0
unix:0:radix_node:depot_contention	0
unix:0:radix_node:depot_free	0
unix:0:radix_node:empty_magazines	0
unix:0:radix_node:free	0
unix:0:radix_node:full_magazines	0
unix:0:radix_node:hash_lookup_depth	0
unix:0:radix_node:hash_rescale	0
unix:0:radix_node:hash_size	0
unix:0:radix_node:magazine_size	7
unix:0:radix_node:slab_alloc	2
unix:0:radix_node:slab_create	1
unix:0:radix_node:slab_destroy	0
unix:0:radix_node:slab_free	0
unix:0:radix_node:slab_size	8192
unix:0:radix_node:snaptime	8464512.7212998
unix:0:radix_node:vmem_source	23
unix:0:rctl_cache:align	8
unix:0:rctl_cache:alloc	2705376
unix:0:rctl_cache:alloc_fail	0
unix:0:rctl_cache:buf_avail	1517
unix:0:rctl_cache:buf_constructed	1328
unix:0:rctl_cache:buf_inuse	716
unix:0:rctl_cache:buf_max	2233
unix:0:rctl_cache:buf_size	40
unix:0:rctl_cache:buf_total	2233
unix:0:rctl_cache:chunk_size	40
unix:0:rctl_cache:class	kmem_cache
unix:0:rctl_cache:crtime	69.2624352
unix:0:rctl_cache:depot_alloc	115032
unix:0:rctl_cache:depot_contention	0
unix:0:rctl_cache:depot_free	115123
unix:0:rctl_cache:empty_magazines	6
unix:0:rctl_cache:free	2704751
unix:0:rctl_cache:full_magazines	87
unix:0:rctl_cache:hash_lookup_depth	0
unix:0:rctl_cache:hash_rescale	0
unix:0:rctl_cache:hash_size	0
unix:0:rctl_cache:magazine_size	15
unix:0:rctl_cache:slab_alloc	2044
unix:0:rctl_cache:slab_create	11
unix:0:rctl_cache:slab_destroy	0
unix:0:rctl_cache:slab_free	0
unix:0:rctl_cache:slab_size	8192
unix:0:rctl_cache:snaptime	8464512.7227422
unix:0:rctl_cache:vmem_source	23
unix:0:rctl_val_cache:align	8
unix:0:rctl_val_cache:alloc	6017088
unix:0:rctl_val_cache:alloc_fail	0
unix:0:rctl_val_cache:buf_avail	3045
unix:0:rctl_val_cache:buf_constructed	3006
unix:0:rctl_val_cache:buf_inuse	1400
unix:0:rctl_val_cache:buf_max	4445
unix:0:rctl_val_cache:buf_size	64
unix:0:rctl_val_cache:buf_total	4445
unix:0:rctl_val_cache:chunk_size	64
unix:0:rctl_val_cache:class	kmem_cache
unix:0:rctl_val_cache:crtime	69.2624492
unix:0:rctl_val_cache:depot_alloc	309388
unix:0:rctl_val_cache:depot_contention	0
unix:0:rctl_val_cache:depot_free	309591
unix:0:rctl_val_cache:empty_magazines	12
unix:0:rctl_val_cache:free	6015891
unix:0:rctl_val_cache:full_magazines	199
unix:0:rctl_val_cache:hash_lookup_depth	0
unix:0:rctl_val_cache:hash_rescale	0
unix:0:rctl_val_cache:hash_size	0
unix:0:rctl_val_cache:magazine_size	15
unix:0:rctl_val_cache:slab_alloc	4406
unix:0:rctl_val_cache:slab_create	35
unix:0:rctl_val_cache:slab_destroy	0
unix:0:rctl_val_cache:slab_free	0
unix:0:rctl_val_cache:slab_size	8192
unix:0:rctl_val_cache:snaptime	8464512.7241372
unix:0:rctl_val_cache:vmem_source	23
unix:0:rds_alloc_cache:align	8
unix:0:rds_alloc_cache:alloc	0
unix:0:rds_alloc_cache:alloc_fail	0
unix:0:rds_alloc_cache:buf_avail	0
unix:0:rds_alloc_cache:buf_constructed	0
unix:0:rds_alloc_cache:buf_inuse	0
unix:0:rds_alloc_cache:buf_max	0
unix:0:rds_alloc_cache:buf_size	88
unix:0:rds_alloc_cache:buf_total	0
unix:0:rds_alloc_cache:chunk_size	88
unix:0:rds_alloc_cache:class	kmem_cache
unix:0:rds_alloc_cache:crtime	87.7841792
unix:0:rds_alloc_cache:depot_alloc	0
unix:0:rds_alloc_cache:depot_contention	0
unix:0:rds_alloc_cache:depot_free	0
unix:0:rds_alloc_cache:empty_magazines	0
unix:0:rds_alloc_cache:free	0
unix:0:rds_alloc_cache:full_magazines	0
unix:0:rds_alloc_cache:hash_lookup_depth	0
unix:0:rds_alloc_cache:hash_rescale	0
unix:0:rds_alloc_cache:hash_size	0
unix:0:rds_alloc_cache:magazine_size	7
unix:0:rds_alloc_cache:slab_alloc	0
unix:0:rds_alloc_cache:slab_create	0
unix:0:rds_alloc_cache:slab_destroy	0
unix:0:rds_alloc_cache:slab_free	0
unix:0:rds_alloc_cache:slab_size	8192
unix:0:rds_alloc_cache:snaptime	8464512.725526
unix:0:rds_alloc_cache:vmem_source	23
unix:0:rnode4_cache:align	8
unix:0:rnode4_cache:alloc	0
unix:0:rnode4_cache:alloc_fail	0
unix:0:rnode4_cache:buf_avail	0
unix:0:rnode4_cache:buf_constructed	0
unix:0:rnode4_cache:buf_inuse	0
unix:0:rnode4_cache:buf_max	0
unix:0:rnode4_cache:buf_size	960
unix:0:rnode4_cache:buf_total	0
unix:0:rnode4_cache:chunk_size	960
unix:0:rnode4_cache:class	kmem_cache
unix:0:rnode4_cache:crtime	114.1494934
unix:0:rnode4_cache:depot_alloc	0
unix:0:rnode4_cache:depot_contention	0
unix:0:rnode4_cache:depot_free	0
unix:0:rnode4_cache:empty_magazines	0
unix:0:rnode4_cache:free	0
unix:0:rnode4_cache:full_magazines	0
unix:0:rnode4_cache:hash_lookup_depth	0
unix:0:rnode4_cache:hash_rescale	0
unix:0:rnode4_cache:hash_size	0
unix:0:rnode4_cache:magazine_size	3
unix:0:rnode4_cache:slab_alloc	0
unix:0:rnode4_cache:slab_create	0
unix:0:rnode4_cache:slab_destroy	0
unix:0:rnode4_cache:slab_free	0
unix:0:rnode4_cache:slab_size	8192
unix:0:rnode4_cache:snaptime	8464512.7269612
unix:0:rnode4_cache:vmem_source	23
unix:0:rnode_cache:align	8
unix:0:rnode_cache:alloc	27574
unix:0:rnode_cache:alloc_fail	0
unix:0:rnode_cache:buf_avail	7642
unix:0:rnode_cache:buf_constructed	7634
unix:0:rnode_cache:buf_inuse	722
unix:0:rnode_cache:buf_max	8364
unix:0:rnode_cache:buf_size	648
unix:0:rnode_cache:buf_total	8364
unix:0:rnode_cache:chunk_size	648
unix:0:rnode_cache:class	kmem_cache
unix:0:rnode_cache:crtime	114.1423948
unix:0:rnode_cache:depot_alloc	4759
unix:0:rnode_cache:depot_contention	0
unix:0:rnode_cache:depot_free	7305
unix:0:rnode_cache:empty_magazines	230
unix:0:rnode_cache:free	29398
unix:0:rnode_cache:full_magazines	2544
unix:0:rnode_cache:hash_lookup_depth	0
unix:0:rnode_cache:hash_rescale	0
unix:0:rnode_cache:hash_size	0
unix:0:rnode_cache:magazine_size	3
unix:0:rnode_cache:slab_alloc	8356
unix:0:rnode_cache:slab_create	697
unix:0:rnode_cache:slab_destroy	0
unix:0:rnode_cache:slab_free	0
unix:0:rnode_cache:slab_size	8192
unix:0:rnode_cache:snaptime	8464512.728399
unix:0:rnode_cache:vmem_source	23
unix:0:rpc_client:badcalls	1
unix:0:rpc_client:badverfs	0
unix:0:rpc_client:badxids	0
unix:0:rpc_client:calls	26
unix:0:rpc_client:cantsend	0
unix:0:rpc_client:class	rpc
unix:0:rpc_client:crtime	114.1387432
unix:0:rpc_client:newcreds	0
unix:0:rpc_client:nomem	0
unix:0:rpc_client:retrans	0
unix:0:rpc_client:snaptime	8464512.7297924
unix:0:rpc_client:timeouts	0
unix:0:rpc_client:timers	16
unix:0:rpc_clts_client:badcalls	1
unix:0:rpc_clts_client:badverfs	0
unix:0:rpc_clts_client:badxids	0
unix:0:rpc_clts_client:calls	26
unix:0:rpc_clts_client:cantsend	0
unix:0:rpc_clts_client:class	rpc
unix:0:rpc_clts_client:crtime	114.1387324
unix:0:rpc_clts_client:newcreds	0
unix:0:rpc_clts_client:nomem	0
unix:0:rpc_clts_client:retrans	0
unix:0:rpc_clts_client:snaptime	8464512.7305294
unix:0:rpc_clts_client:timeouts	0
unix:0:rpc_clts_client:timers	16
unix:0:rpc_clts_server:badcalls	0
unix:0:rpc_clts_server:badlen	0
unix:0:rpc_clts_server:calls	0
unix:0:rpc_clts_server:class	rpc
unix:0:rpc_clts_server:crtime	114.138755
unix:0:rpc_clts_server:dupchecks	0
unix:0:rpc_clts_server:dupreqs	0
unix:0:rpc_clts_server:nullrecv	0
unix:0:rpc_clts_server:snaptime	8464512.7311986
unix:0:rpc_clts_server:xdrcall	0
unix:0:rpc_cots_client:badcalls	1
unix:0:rpc_cots_client:badverfs	0
unix:0:rpc_cots_client:badxids	1
unix:0:rpc_cots_client:calls	275856
unix:0:rpc_cots_client:cantconn	0
unix:0:rpc_cots_client:class	rpc
unix:0:rpc_cots_client:crtime	114.1387758
unix:0:rpc_cots_client:interrupts	1
unix:0:rpc_cots_client:newcreds	0
unix:0:rpc_cots_client:nomem	0
unix:0:rpc_cots_client:snaptime	8464512.7317424
unix:0:rpc_cots_client:timeouts	0
unix:0:rpc_cots_client:timers	0
unix:0:rpc_cots_server:badcalls	0
unix:0:rpc_cots_server:badlen	0
unix:0:rpc_cots_server:calls	0
unix:0:rpc_cots_server:class	rpc
unix:0:rpc_cots_server:crtime	114.1388756
unix:0:rpc_cots_server:dupchecks	0
unix:0:rpc_cots_server:dupreqs	0
unix:0:rpc_cots_server:nullrecv	0
unix:0:rpc_cots_server:snaptime	8464512.73241
unix:0:rpc_cots_server:xdrcall	0
unix:0:rpc_server:badcalls	0
unix:0:rpc_server:badlen	0
unix:0:rpc_server:calls	0
unix:0:rpc_server:class	rpc
unix:0:rpc_server:crtime	114.138764
unix:0:rpc_server:dupchecks	0
unix:0:rpc_server:dupreqs	0
unix:0:rpc_server:nullrecv	0
unix:0:rpc_server:snaptime	8464512.7329448
unix:0:rpc_server:xdrcall	0
unix:0:rt_entry:align	8
unix:0:rt_entry:alloc	4
unix:0:rt_entry:alloc_fail	0
unix:0:rt_entry:buf_avail	45
unix:0:rt_entry:buf_constructed	0
unix:0:rt_entry:buf_inuse	3
unix:0:rt_entry:buf_max	48
unix:0:rt_entry:buf_size	168
unix:0:rt_entry:buf_total	48
unix:0:rt_entry:chunk_size	168
unix:0:rt_entry:class	kmem_cache
unix:0:rt_entry:crtime	83.9663124
unix:0:rt_entry:depot_alloc	0
unix:0:rt_entry:depot_contention	0
unix:0:rt_entry:depot_free	1
unix:0:rt_entry:empty_magazines	0
unix:0:rt_entry:free	2
unix:0:rt_entry:full_magazines	0
unix:0:rt_entry:hash_lookup_depth	0
unix:0:rt_entry:hash_rescale	0
unix:0:rt_entry:hash_size	0
unix:0:rt_entry:magazine_size	7
unix:0:rt_entry:slab_alloc	3
unix:0:rt_entry:slab_create	1
unix:0:rt_entry:slab_destroy	0
unix:0:rt_entry:slab_free	0
unix:0:rt_entry:slab_size	8192
unix:0:rt_entry:snaptime	8464512.7334844
unix:0:rt_entry:vmem_source	23
unix:0:scsi_vhci_nexus_enum_tq:class	taskq
unix:0:scsi_vhci_nexus_enum_tq:crtime	69.2706968
unix:0:scsi_vhci_nexus_enum_tq:executed	0
unix:0:scsi_vhci_nexus_enum_tq:maxtasks	0
unix:0:scsi_vhci_nexus_enum_tq:nactive	1
unix:0:scsi_vhci_nexus_enum_tq:nalloc	0
unix:0:scsi_vhci_nexus_enum_tq:priority	60
unix:0:scsi_vhci_nexus_enum_tq:snaptime	8464512.734958
unix:0:scsi_vhci_nexus_enum_tq:tasks	0
unix:0:scsi_vhci_nexus_enum_tq:threads	1
unix:0:scsi_vhci_nexus_enum_tq:totaltime	0
unix:0:sctp_assoc:align	8
unix:0:sctp_assoc:alloc	0
unix:0:sctp_assoc:alloc_fail	0
unix:0:sctp_assoc:buf_avail	0
unix:0:sctp_assoc:buf_constructed	0
unix:0:sctp_assoc:buf_inuse	0
unix:0:sctp_assoc:buf_max	0
unix:0:sctp_assoc:buf_size	64
unix:0:sctp_assoc:buf_total	0
unix:0:sctp_assoc:chunk_size	64
unix:0:sctp_assoc:class	kmem_cache
unix:0:sctp_assoc:crtime	83.9814324
unix:0:sctp_assoc:depot_alloc	0
unix:0:sctp_assoc:depot_contention	0
unix:0:sctp_assoc:depot_free	0
unix:0:sctp_assoc:empty_magazines	0
unix:0:sctp_assoc:free	0
unix:0:sctp_assoc:full_magazines	0
unix:0:sctp_assoc:hash_lookup_depth	0
unix:0:sctp_assoc:hash_rescale	0
unix:0:sctp_assoc:hash_size	0
unix:0:sctp_assoc:magazine_size	15
unix:0:sctp_assoc:slab_alloc	0
unix:0:sctp_assoc:slab_create	0
unix:0:sctp_assoc:slab_destroy	0
unix:0:sctp_assoc:slab_free	0
unix:0:sctp_assoc:slab_size	8192
unix:0:sctp_assoc:snaptime	8464512.7355628
